case_id,company,region,material_group,payment_term,variant,start_time,end_time,case_duration,on_time_delivery
d64149b3-29e2-4fee-9ea5-cab7afc7b978,Drystone Italia S.P.A,Europe,Agriculture,60 days from date of invoice,standard_path,2024-04-05,2024-04-17 07:49:12.984117,12.325844723576388,True
75ac0ec6-9734-498e-9e76-79d8682214dd,Drystone Austria AG,Europe,Power Drills,90 days from date of invoice,invoice_after_invoice,2024-08-21,2024-09-04 15:28:54.969337,14.645080663622686,True
d682dd94-aa2a-42ab-aea0-a32cea70bdae,Drystone Italia S.P.A,Europe,Fertilizers,60 days from date of invoice,invoice_after_invoice,2024-05-14,2024-05-26 09:32:48.589298,12.397784598356482,True
ee4d1594-188c-42ba-ac89-c693a6d926d1,Drystone Belgium NV,Europe,Building Materials,90 days from date of invoice,manual_price_change_path,2024-10-05,2024-10-25 19:26:33.917330,20.810114783912038,True
e26d7cc3-3291-45f1-b214-7d9f97a5f54b,Drystone Australia Ltd,Asia-Pacific,Safety equipment,90 days from date of invoice,rejected_order,2024-03-02,2024-03-04 22:04:33.212991,2.9198288540625,False
6582a2e8-3646-422e-a4f8-73fd397db081,Drystone Deutschland GmbH,Europe,Building Materials,45 days from date of invoice,rejected_then_continued,2024-06-06,2024-06-17 22:20:54.968445,11.931191764409723,True
b0b4a594-8a3c-42c7-820c-c62fe73deaeb,Drystone China LLC,Asia-Pacific,Agriculture,30 days from date of invoice,billing_block,2024-09-15,2024-09-29 23:32:32.283478,14.980929206921296,True
483d93fa-34d7-418f-a767-d505d7874802,Drystone Mexico Inc,Americas,Power Drills,45 days from date of invoice,standard_path,2024-12-14,2024-12-29 21:01:39.304187,15.876149354016205,True
8d515916-ca8e-410f-a80c-90f76602ec79,Drystone Austria AG,Europe,Power Tools,45 days from date of invoice,invoice_after_invoice,2024-06-30,2024-07-11 03:52:44.888771,11.16163065707176,True
e26e3b88-12d0-4b14-8ef4-fbe986862b37,Drystone Deutschland GmbH,Europe,Power Drills,45 days from date of invoice,material_change_path,2024-09-28,2024-10-09 15:44:44.319603,11.65606851392361,True
444c268b-ab8e-42a4-9763-767ed0d1be01,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,price_change_path,2024-12-21,2025-01-05 04:24:30.535757,15.183686756446761,True
cf434754-714d-404c-8b8b-cf7fe8d028c8,Drystone UK Ltd,Europe,Agriculture,45 days from date of invoice,standard_path,2024-02-21,2024-02-27 21:15:33.407418,6.885803326597223,True
27c5f1bd-0bf1-4962-8211-12cd4a5d569e,Drystone Italia S.P.A,Europe,Fertilizers,45 days from date of invoice,rejected_order,2025-01-19,2025-01-20 10:50:53.588615,1.452009127488426,False
9490b48a-a840-4f47-888c-5db024f95eaa,Drystone Spain Co,Europe,Agriculture,90 days from date of invoice,rejected_then_continued,2024-05-22,2024-06-03 18:30:31.865484,12.771202146805555,True
4350579e-9294-4679-a8d4-4ca8b44bcecb,Drystone Belgium NV,Europe,Fasteners,60 days from date of invoice,standard_path,2024-09-24,2024-10-10 14:56:53.370433,16.62283993556713,True
fe7a53f6-8f4e-4fd8-a3db-5b21b0e8dc08,Drystone UK Ltd,Europe,Fasteners,90 days from date of invoice,standard_path,2025-01-04,2025-01-08 07:18:55.299076,4.304806702268518,True
594e83e9-41b7-4bcc-80ad-d265ccf43607,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path,2024-10-11,2024-10-18 14:39:59.632883,7.611106862071758,True
d80e096a-8fa2-4fdf-b1b9-b6abd5339a6e,Drystone Italia S.P.A,Europe,Safety equipment,30 days from date of invoice,standard_path,2024-07-29,2024-08-07 07:11:57.427341,9.299970223854165,True
a0c0784d-dc35-4d0b-94bf-27c3b28331ed,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,invoice_after_invoice,2025-02-17,2025-03-08 00:26:23.744281,19.018330373622685,True
8475a6ad-ef6b-4f61-b759-a781417c763e,Drystone UK Ltd,Europe,Safety equipment,90 days from date of invoice,invoice_after_invoice,2024-11-26,2024-12-05 15:33:30.447024,9.648269062777779,True
0807d8c5-3816-4266-be8f-b861f52d280f,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path,2024-06-28,2024-07-12 22:42:21.638611,14.946083780219908,True
fc88b012-a29c-4551-bd04-a9ef7a8cbfee,Drystone Belgium NV,Europe,Building Materials,45 days from date of invoice,rejected_then_continued,2024-03-04,2024-03-24 06:55:00.652412,20.28820199550926,True
3cd22e7a-75f7-4ddc-8b3e-c5085102063b,Drystone Spain Co,Europe,Agriculture,45 days from date of invoice,standard_path,2024-03-13,2024-03-22 18:46:02.811042,9.781976979652777,True
31948334-45bb-430e-a4d4-e3782c27ec67,Drystone Italia S.P.A,Europe,Power Drills,60 days from date of invoice,standard_path,2024-03-01,2024-03-13 18:59:39.021471,12.791423859618057,True
a9f447f9-74d7-4517-9fa1-9e73ed225d88,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,invoice_after_invoice,2024-11-02,2024-11-14 16:49:31.700133,12.701061344131945,True
c3944d81-3b90-4624-9fde-a15dd02336e9,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path,2024-03-04,2024-03-15 08:50:51.428065,11.368650787789353,True
90abf26f-0703-4544-a0c1-aaffbb8a0e4a,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,standard_path,2025-01-21,2025-01-30 22:31:12.281442,9.938336590763889,True
5dd66049-a2e2-48be-9195-b86a1fce5b21,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,delivery_block,2024-01-21,2024-01-28 21:42:57.913638,7.904836963402778,True
5dd8e14d-db13-4027-aa6b-bd0a3fd6630b,Drystone France SA,Europe,Building Materials,30 days from date of invoice,manual_price_change_path,2024-08-06,2024-08-18 14:39:35.074970,12.610822626967591,True
3b072964-4c4a-43ad-836f-2b288dd0488f,Drystone India Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,invoice_after_invoice,2024-04-25,2024-05-06 18:11:05.801578,11.757706036782407,True
15d2f925-5eba-4573-82c9-53885d108a82,Drystone Deutschland GmbH,Europe,Power Tools,60 days from date of invoice,standard_path,2024-12-06,2024-12-15 13:53:41.736321,9.578955281493055,True
156035b5-23bb-43b5-95ea-82851faf69be,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,price_change_path,2024-11-22,2024-12-03 06:08:38.777380,11.256004367824074,True
29e0e7eb-d965-443c-ad3a-e83313fb377c,Drystone Australia Ltd,Asia-Pacific,Power Drills,60 days from date of invoice,rejected_order,2025-01-10,2025-01-14 02:04:13.933515,4.086272378645833,False
9eafb441-c7af-4520-8aec-c0d4ec00732a,Drystone Austria AG,Europe,Building Materials,60 days from date of invoice,price_change_path,2024-05-08,2024-05-26 12:34:00.553625,18.52361751880787,True
9ddbb68b-1a07-4d92-9e69-1d1da182a9cf,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path,2025-02-16,2025-02-24 09:00:20.204624,8.375233849814816,True
eb6feabf-7a99-4c08-a00f-556d4be7275f,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path,2024-08-10,2024-08-25 07:35:58.090563,15.316644566701388,True
1c8c65e3-7ea9-45eb-ab49-0ba6b5b9549d,Drystone Italia S.P.A,Europe,Power Tools,90 days from date of invoice,material_change_path,2024-10-16,2024-10-25 10:03:54.966455,9.41938618582176,True
accf9e13-3776-43c1-8696-e575636eb6eb,Drystone France SA,Europe,Agriculture,90 days from date of invoice,standard_path,2024-02-25,2024-03-04 16:32:05.513981,8.688952708113426,True
99a07277-3757-4e2b-a424-2be8e9c61783,Drystone India Ltd,Asia-Pacific,Power Drills,30 days from date of invoice,material_change_path,2024-03-01,2024-03-14 12:24:42.176545,13.517154821122684,True
0806368a-a407-4665-99df-2a8346bb9f64,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,material_change_path,2024-12-29,2025-01-03 09:43:48.144733,5.40541834181713,True
49dda77a-fff7-4d45-8ac0-a964d00558b2,Drystone Ireland Ltd,Europe,Fasteners,90 days from date of invoice,invoice_before_shipment,2024-01-21,2024-01-26 22:20:04.505168,5.930607698703704,True
dd505840-5c8e-4860-be2a-52c2f59c4c94,Drystone Malaysia Co,Asia-Pacific,Power Drills,90 days from date of invoice,rejected_then_continued,2024-10-20,2024-11-04 00:33:02.106614,15.022941048773147,True
d3289a2d-b690-4dbe-b504-ed8e57f9e5cd,Drystone Ireland Ltd,Europe,Power Tools,90 days from date of invoice,rejected_order,2024-11-17,2024-11-18 01:19:46.231161,1.0553961939930556,False
9cd7c1bd-4b6a-4240-afdd-31fdbcde5a5f,Drystone Spain Co,Europe,Fasteners,30 days from date of invoice,standard_path,2024-04-02,2024-04-10 02:02:57.484469,8.085387551724537,True
f11864f9-4874-40d8-bcdf-3af1e147bb86,Drystone Belgium NV,Europe,Building Materials,30 days from date of invoice,standard_path,2024-07-30,2024-08-14 13:32:03.875296,15.563933741851852,True
8fc1f343-c6b1-4b47-bd3e-09d28473907c,Drystone US Inc,Americas,Fertilizers,90 days from date of invoice,rejected_order,2024-05-09,2024-05-09 18:48:25.895099,0.7836330451273148,False
f39fe476-91d0-4f48-b662-b3d70d49c7a4,Drystone France SA,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-05-07,2024-05-23 08:23:39.910499,16.349767482627314,True
71167e97-576e-4fe0-9e01-88a76584a0af,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,standard_path,2024-12-23,2025-01-06 15:02:04.536065,14.626441389641204,True
71175987-45d9-494e-b760-63574858304b,Drystone UK Ltd,Europe,Building Materials,45 days from date of invoice,standard_path,2025-01-29,2025-02-02 20:55:34.817074,4.871930753171297,True
b7dce908-b88c-49d7-aaf9-5a4a8b072837,Drystone Ireland Ltd,Europe,Fertilizers,60 days from date of invoice,invoice_after_invoice,2025-01-20,2025-01-26 11:13:44.210047,6.467872801469907,True
272a01df-14a6-4456-91d9-82fce405aca5,Drystone Malaysia Co,Asia-Pacific,Power Drills,45 days from date of invoice,rejected_order,2024-02-15,2024-02-17 10:16:18.750466,2.427994797060185,False
776057ff-945b-42fe-95c9-98241477bb2f,Drystone Malaysia Co,Asia-Pacific,Agriculture,45 days from date of invoice,standard_path,2024-06-05,2024-06-17 22:58:46.416082,12.95748166761574,True
0699db18-9bb0-499b-b73e-94c451f68069,Drystone Australia Ltd,Asia-Pacific,Fertilizers,30 days from date of invoice,manual_price_change_path,2024-06-09,2024-06-25 08:24:24.282046,16.350281042199075,True
3dcd5375-468c-4f1b-aa22-54bf7ef4a8d7,Drystone India Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,invoice_after_invoice,2024-04-13,2024-04-25 11:27:57.430142,12.477748034050927,True
05fb9adf-4bcb-42fa-825c-72523fa1f07c,Drystone Austria AG,Europe,Fertilizers,90 days from date of invoice,standard_path,2025-02-16,2025-03-02 06:57:59.050546,14.290266788726852,True
b8795948-c63d-4ec3-9084-eeea239ff8c5,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,billing_block,2024-06-14,2024-06-25 09:48:51.961706,11.408934741967593,True
b9adc16c-1eac-456e-b88f-6f7e6cc02daa,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,delivery_block,2024-12-24,2025-01-15 11:46:54.613487,22.490909878321762,True
a3d7d7de-3218-488f-a7f6-de5dccbaa520,Drystone India Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path,2024-12-22,2025-01-02 18:33:44.233138,11.773428624282408,True
cd33aa29-47d2-4d68-afc7-56d37f1c8089,Drystone Australia Ltd,Asia-Pacific,Power Tools,30 days from date of invoice,invoice_before_shipment,2024-12-05,2024-12-21 05:12:11.047575,16.216794532118055,True
e0541403-7351-4745-82ef-4bc67025caba,Drystone France SA,Europe,Building Materials,45 days from date of invoice,invoice_before_shipment,2024-09-29,2024-10-08 21:05:46.868398,9.879014680532407,True
1c2679ee-ad2d-4fa5-9710-783d3c2025ae,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path,2025-01-11,2025-01-24 19:37:07.892251,13.817452456608796,True
603d3f5b-0962-4da3-8189-716dafddc670,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,manual_price_change_path,2024-02-12,2024-02-23 13:07:35.637502,11.54694024886574,True
9d451d14-89e2-46f0-a803-1d9102ff3e9b,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,rejected_order,2024-05-05,2024-05-07 00:48:27.226562,2.0336484555787036,False
dc2ce155-974c-465a-9f13-958b9753574f,Drystone Deutschland GmbH,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-04-24,2024-05-07 08:42:21.859769,13.362753006585647,True
6a2f59f8-da21-41c6-bd39-0087f09e8faf,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,rejected_then_continued,2024-08-13,2024-08-22 04:43:15.989989,9.196712847094908,True
2e12bef4-274c-4f05-973c-2fc7c98b8025,Drystone Italia S.P.A,Europe,Safety equipment,45 days from date of invoice,standard_path,2024-05-04,2024-05-14 12:01:35.980599,10.5011108865625,True
995efb7e-cc53-45d9-99fc-a26049166dea,Drystone UK Ltd,Europe,Power Drills,90 days from date of invoice,rejected_order,2024-07-31,2024-08-01 04:49:02.841944,1.2007273373148148,False
79854e5a-02ee-40d5-a5d5-0d05a96c07f9,Drystone Deutschland GmbH,Europe,Agriculture,45 days from date of invoice,price_change_path,2024-09-22,2024-10-09 05:45:36.709477,17.24000821153935,True
ebf0a6cc-cb50-44ec-8bca-d8463be8ca86,Drystone India Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,invoice_after_invoice,2024-12-27,2025-01-07 06:19:07.933277,11.263286264780092,True
5cccc3cf-c386-438e-b1de-0290266f764d,Drystone US Inc,Americas,Building Materials,60 days from date of invoice,price_change_path,2024-07-05,2024-07-14 05:07:17.057311,9.213391867025463,True
0cc9a6a4-9b50-4496-b589-ba934133e84b,Drystone Ireland Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path,2024-02-09,2024-02-14 20:40:07.025697,5.861192427048611,True
d0debfd6-c799-4d69-8d1b-cb60e6818500,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,rejected_then_continued,2024-12-25,2025-01-02 10:40:44.030670,8.444954058680556,True
b9041f4a-f6bb-4b43-8576-2ee66765206d,Drystone Austria AG,Europe,Agriculture,45 days from date of invoice,standard_path,2025-02-05,2025-02-20 23:18:00.117504,15.970834693333332,True
e52e1c7e-a65c-482e-88c7-0a360cd40433,Drystone UK Ltd,Europe,Fertilizers,90 days from date of invoice,price_change_path,2024-02-23,2024-02-28 10:30:53.770952,5.438122348981481,True
eaf210b7-2a94-4bd9-a98b-d87e590f9fcc,Drystone US Inc,Americas,Agriculture,45 days from date of invoice,invoice_after_invoice,2025-01-02,2025-01-09 11:47:59.728028,7.491663518842592,True
f0e6f1db-4891-49d7-ab4e-3ce096503507,Drystone Italia S.P.A,Europe,Agriculture,45 days from date of invoice,price_change_path,2024-10-21,2024-10-30 09:17:02.391076,9.386833230046298,True
8d70a1de-399b-4478-9d31-89718216e145,Drystone US Inc,Americas,Fasteners,90 days from date of invoice,price_change_path,2024-08-11,2024-08-20 17:47:58.705550,9.741651684606481,True
6e10819c-f959-4396-9612-97c2a1df063f,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,material_change_path,2024-10-13,2024-10-29 03:21:31.660264,16.139949771574074,True
f5119252-606d-45f8-9046-109b5a062774,Drystone Italia S.P.A,Europe,Building Materials,90 days from date of invoice,rejected_then_continued,2024-03-16,2024-03-31 14:57:03.595461,15.622958280798612,True
12f79fc2-8109-48c4-b141-1c9333233172,Drystone Belgium NV,Europe,Building Materials,30 days from date of invoice,billing_block,2024-05-21,2024-06-08 23:53:02.262881,18.995165079641204,True
8329c3a6-963a-4c03-891c-97baf45c6347,Drystone Deutschland GmbH,Europe,Fertilizers,30 days from date of invoice,invoice_before_shipment,2024-09-08,2024-09-22 20:04:29.849572,14.836456592268519,True
0e372ffb-3aa0-4bfb-9c45-f7ba7bc34f8c,Drystone China LLC,Asia-Pacific,Power Drills,45 days from date of invoice,billing_block,2024-04-20,2024-04-30 16:36:32.631305,10.69204434380787,True
6a2bcf48-59ad-4320-b05f-c24bbce5d3d0,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,standard_path,2024-10-18,2024-10-29 00:08:14.249628,11.005720481805556,True
5947d8be-4b4a-4596-92f7-4c8ddba125ad,Drystone US Inc,Americas,Agriculture,90 days from date of invoice,standard_path,2024-10-03,2024-10-11 14:28:38.309724,8.603221177361112,True
fb1e1682-5464-4ca6-9ef9-3ea083d9408a,Drystone UK Ltd,Europe,Agriculture,60 days from date of invoice,rejected_then_continued,2024-11-08,2024-11-15 15:07:42.611711,7.630354302210648,True
0d16ea55-de6a-482d-bf61-bdd4e407c519,Drystone Belgium NV,Europe,Power Drills,60 days from date of invoice,material_change_path,2025-01-31,2025-02-18 12:06:03.462652,18.504206743657406,True
b6b2c0ff-69c9-45b2-ac14-7f621c897702,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,price_change_path,2025-01-08,2025-01-14 09:28:16.690903,6.394637626192129,True
09873d47-2fc5-4add-b650-b29b1105991d,Drystone Mexico Inc,Americas,Safety equipment,45 days from date of invoice,billing_block,2025-01-31,2025-02-15 02:29:31.732880,15.103839500925925,True
49033c28-e057-46b8-93bb-7fd2982fb57f,Drystone Spain Co,Europe,Safety equipment,45 days from date of invoice,standard_path,2024-09-10,2024-09-19 14:22:17.001511,9.598807887858795,True
b2757ad7-0b53-4b67-8bcc-2670dc5d9271,Drystone Spain Co,Europe,Building Materials,30 days from date of invoice,standard_path,2024-07-25,2024-08-07 03:07:26.710877,13.13017026478009,True
15b8cd76-cca5-4b36-8b32-509b2264aa03,Drystone India Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,rejected_order,2024-07-14,2024-07-15 20:18:44.356829,1.8463467225578702,False
6e8bd066-3e96-4a6d-917a-1f2b09c4b6a2,Drystone Italia S.P.A,Europe,Safety equipment,60 days from date of invoice,standard_path,2024-06-08,2024-06-19 13:06:22.184576,11.546090099259258,True
9b248237-de6d-4b9e-80fa-a0dc0eeba3d2,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,rejected_then_continued,2024-09-12,2024-09-26 18:54:00.744937,14.78750862195602,True
ab77269c-3b54-4237-bdec-613b1855c5fb,Drystone Australia Ltd,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path,2024-06-28,2024-07-21 05:05:17.843440,23.212012076851853,True
3bc505d5-9482-4ba9-b217-f28436ad8869,Drystone UK Ltd,Europe,Fertilizers,30 days from date of invoice,standard_path,2025-01-19,2025-01-25 13:25:58.566032,6.559705625370371,True
d3a6c054-bccb-4e95-afbc-09bb2b8953bf,Drystone Australia Ltd,Asia-Pacific,Building Materials,30 days from date of invoice,rejected_then_continued,2024-02-01,2024-02-19 22:41:47.231788,18.945685553101853,False
86530a0f-4f88-4dbf-976e-d6a635bbaf95,Drystone UK Ltd,Europe,Power Tools,60 days from date of invoice,standard_path,2024-01-01,2024-01-07 08:40:53.710749,6.361732763298611,True
b4c7e1d6-73ce-4b1a-ba88-2274dca42e7b,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path,2024-07-15,2024-07-19 13:22:30.780752,4.557300703148148,True
9a3b3d5b-5db7-4fdd-84eb-593fd1f10204,Drystone Malaysia Co,Asia-Pacific,Power Drills,60 days from date of invoice,rejected_then_continued,2024-03-29,2024-04-16 02:32:29.335197,18.105895083298613,True
09b3f187-5b11-455d-afa7-288d09a928c5,Drystone Mexico Inc,Americas,Agriculture,90 days from date of invoice,standard_path,2024-04-21,2024-05-05 14:57:35.552420,14.62332815300926,True
f7afb6c8-8eef-4ef4-affc-065ab9a07cda,Drystone UK Ltd,Europe,Power Tools,45 days from date of invoice,material_change_path,2024-10-20,2024-10-25 01:35:15.416408,5.066150652870371,True
6a2dc15c-0518-4ac6-a0b2-66bbbd182394,Drystone Mexico Inc,Americas,Fasteners,45 days from date of invoice,price_change_path,2025-02-20,2025-03-05 08:51:53.045183,13.369363948877314,True
9912ba88-5973-4266-a640-bd5ea1a06a72,Drystone US Inc,Americas,Power Tools,30 days from date of invoice,delivery_block,2025-02-10,2025-02-18 00:49:34.434762,8.034426328263889,True
bc609ff0-6713-4faa-97c2-88ec714bc0db,Drystone UK Ltd,Europe,Power Drills,60 days from date of invoice,delivery_block,2024-02-25,2024-02-29 01:13:08.276380,4.05079023587963,True
9d20ccbd-390f-4707-ae4a-7e24d3aec219,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,delivery_block,2024-09-11,2024-09-26 18:35:17.445298,15.774507468726853,True
f26fe22d-d747-41f5-ad36-ea72d5733183,Drystone Mexico Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block,2024-12-03,2024-12-21 03:19:39.376744,18.138650193796295,True
a157453b-0184-4f18-b410-05b30eb63809,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,delivery_block,2024-12-08,2024-12-21 21:02:09.809331,13.876502422812502,True
4f3a8ea0-f1af-4be8-a055-2621d0197fef,Drystone Deutschland GmbH,Europe,Building Materials,45 days from date of invoice,standard_path,2024-05-02,2024-05-11 16:26:37.902986,9.685160914189813,True
1c12cf06-abe2-45d7-8223-d22e1a9b0061,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,invoice_after_invoice,2024-01-22,2024-01-30 03:52:44.564265,8.161626901215278,True
abf87571-d5f0-41ce-8e0e-f750aeccb983,Drystone France SA,Europe,Fasteners,30 days from date of invoice,rejected_order,2024-02-16,2024-02-18 09:45:51.443115,2.4068454064236113,False
048a8bf2-8e59-40f9-bbb7-9131e63dde67,Drystone Italia S.P.A,Europe,Building Materials,90 days from date of invoice,invoice_after_invoice,2024-11-25,2024-12-05 05:57:21.406601,10.248164428252315,True
b9658987-e9c8-4534-92e5-d8c8a00d48a0,Drystone Mexico Inc,Americas,Building Materials,45 days from date of invoice,price_change_path,2024-04-11,2024-04-23 05:22:27.734270,12.22393210960648,True
fd59a32d-34e0-484f-a368-221cfa3e870a,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,price_change_path,2024-07-12,2024-07-24 18:45:11.252766,12.781380240347223,True
d4371a93-b9f0-46bf-ab1a-be4777817b1c,Drystone Australia Ltd,Asia-Pacific,Power Tools,90 days from date of invoice,standard_path,2024-10-14,2024-10-29 22:53:02.713687,15.953503630636575,True
d4294cd6-f59f-42e5-b656-f90cc2e25818,Drystone China LLC,Asia-Pacific,Fasteners,60 days from date of invoice,price_change_path,2025-02-06,2025-02-21 19:14:04.146763,15.801436883831018,True
d14a9022-3061-427e-b055-7729ff287f35,Drystone Spain Co,Europe,Power Drills,30 days from date of invoice,price_change_path,2024-01-22,2024-02-01 07:42:17.619755,10.32103726568287,True
0733da76-c1b0-4b04-aed8-5ef519d24f0e,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,rejected_then_continued,2025-01-17,2025-01-31 22:35:22.048077,14.941227408298612,True
2b585964-9306-4cf2-982c-a8acd35e1062,Drystone Ireland Ltd,Europe,Agriculture,45 days from date of invoice,manual_price_change_path,2025-01-13,2025-01-18 15:19:28.821694,5.638528028865741,True
80b562bd-9a4d-4809-8f23-4bd1b86ece41,Drystone Belgium NV,Europe,Power Tools,30 days from date of invoice,billing_block,2024-07-16,2024-08-07 02:46:22.418384,22.115537249814814,True
bc414f6c-14b7-4290-9934-c5dce9fb4cfc,Drystone Mexico Inc,Americas,Agriculture,30 days from date of invoice,rejected_order,2024-12-16,2024-12-17 20:48:59.553065,1.8673559382523146,False
8d066269-ed7d-48cf-a0c6-b6363b21eed6,Drystone Ireland Ltd,Europe,Fertilizers,45 days from date of invoice,price_change_path,2024-12-14,2024-12-21 07:39:20.157922,7.318983309282408,True
9f29217a-51aa-468c-b729-168f5e181940,Drystone Italia S.P.A,Europe,Safety equipment,30 days from date of invoice,price_change_path,2024-04-05,2024-04-16 03:26:50.002973,11.143634293668983,True
741b6e77-b681-43d3-82df-ba3882910d20,Drystone Ireland Ltd,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-04-14,2024-04-21 23:31:35.656322,7.980273800023148,True
0b1cdb50-fc5a-4f9d-bd86-a29440eb7e96,Drystone China LLC,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path,2024-07-14,2024-07-24 01:01:02.215596,10.042386754583333,True
e33e7e4e-b93f-4fc0-a5a5-6ae063a68c6c,Drystone Mexico Inc,Americas,Fertilizers,30 days from date of invoice,delivery_block,2024-01-03,2024-01-19 15:28:55.070840,16.645081838425924,True
32c44c65-600b-4d36-99a9-a7b5edfb7e0d,Drystone Ireland Ltd,Europe,Fertilizers,60 days from date of invoice,billing_block,2024-07-18,2024-07-26 05:35:51.961608,8.233240296388889,True
da7b4263-80fd-4c96-bca2-4b2f2f1f7b16,Drystone US Inc,Americas,Building Materials,90 days from date of invoice,standard_path,2024-03-13,2024-03-21 01:02:31.078837,8.04341526431713,True
be8c5e8f-c94e-4487-9ba5-dbeaeac3245a,Drystone India Ltd,Asia-Pacific,Agriculture,60 days from date of invoice,rejected_then_continued,2024-08-04,2024-08-13 19:48:11.630597,9.825134613391203,True
ae57c5fc-d926-45fc-8ca4-b7aa4b21f5d3,Drystone Italia S.P.A,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-11-30,2024-12-13 02:46:07.270939,13.115361932164351,True
5d779867-6d8f-4708-9cd7-1f3574e85e31,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,invoice_before_shipment,2024-07-31,2024-08-11 15:32:25.875157,11.647521703206019,True
3a22d9f0-2548-4c2e-8b20-738e6c39ef1a,Drystone US Inc,Americas,Fasteners,60 days from date of invoice,rejected_order,2024-04-07,2024-04-08 19:52:44.552249,1.8282934288078703,False
449f8ea2-0d8b-4905-be29-7aad70e4482c,Drystone US Inc,Americas,Fasteners,60 days from date of invoice,manual_price_change_path,2024-11-16,2024-11-24 16:27:58.267281,8.686091056493057,True
af39d89e-a004-4668-a8ce-9bb57b87a8bb,Drystone Italia S.P.A,Europe,Power Tools,90 days from date of invoice,standard_path,2024-12-19,2024-12-29 00:02:17.212772,10.001588110787036,True
f01f7653-d1b4-4a34-a805-ac92e8450821,Drystone Austria AG,Europe,Fertilizers,30 days from date of invoice,standard_path,2025-02-09,2025-02-27 09:13:47.636466,18.38457912576389,True
da711d75-88cd-4524-a39d-a7cf1db6e160,Drystone China LLC,Asia-Pacific,Safety equipment,60 days from date of invoice,standard_path,2025-01-13,2025-01-26 08:14:25.586493,13.343351695520832,True
d068ec5b-b95f-4b98-a1dd-906ae1e52dd6,Drystone Austria AG,Europe,Fertilizers,90 days from date of invoice,standard_path,2024-05-26,2024-06-11 15:16:03.509251,16.63615172744213,True
853e28a9-3f75-4323-b146-47be26aac03a,Drystone Austria AG,Europe,Agriculture,60 days from date of invoice,standard_path,2024-03-02,2024-03-19 11:34:53.050868,17.48255845912037,True
fafed948-6c1f-4c01-96ae-aee853617e77,Drystone France SA,Europe,Safety equipment,30 days from date of invoice,material_change_path,2024-09-11,2024-09-26 04:43:51.604500,15.197125052083333,True
105f8723-5ca7-4147-9200-8788e16e5f2a,Drystone Mexico Inc,Americas,Agriculture,30 days from date of invoice,price_change_path,2024-02-25,2024-03-11 17:27:50.216411,15.72766454179398,True
2abb7fd1-3e91-4156-b816-0f213bc2c7cd,Drystone Australia Ltd,Asia-Pacific,Power Tools,90 days from date of invoice,standard_path,2025-01-25,2025-02-13 02:31:43.512354,19.105364726319443,True
